# ----------------------------------------
# All Web Site Data
# All Traffic
# 20170114-20221220
# ----------------------------------------

Source/Medium,Users,New Users,Sessions,Bounce Rate,Pages/Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
google / organic,"1,074","1,071","1,168",84.50%,1.31,00:00:33,0.00%,0,US$0.00
(direct) / (none),512,516,800,77.88%,1.62,00:00:48,0.00%,0,US$0.00
yandex / organic,64,64,68,77.94%,1.29,00:00:34,0.00%,0,US$0.00
pf.hse.ru / referral,55,52,71,46.48%,4.23,00:04:06,0.00%,0,US$0.00
habrahabr.ru / referral,37,36,37,51.35%,3.30,00:01:45,0.00%,0,US$0.00
habr.com / referral,35,34,39,61.54%,2.33,00:01:24,0.00%,0,US$0.00
yandex.ru / referral,32,32,35,77.14%,1.80,00:01:05,0.00%,0,US$0.00
l.facebook.com / referral,29,29,32,75.00%,1.56,00:00:16,0.00%,0,US$0.00
facebook.com / referral,23,23,163,97.55%,1.04,00:00:17,0.00%,0,US$0.00
m.facebook.com / referral,18,17,48,81.25%,1.67,00:01:41,0.00%,0,US$0.00
,"1,971","1,958","2,561",80.48%,1.55,00:00:49,0.00%,0,US$0.00

Day Index,Users
22/08/2017,2
23/08/2017,0
24/08/2017,1
25/08/2017,0
26/08/2017,3
27/08/2017,0
28/08/2017,2
29/08/2017,1
30/08/2017,2
31/08/2017,1
01/09/2017,0
02/09/2017,0
03/09/2017,1
04/09/2017,0
05/09/2017,1
06/09/2017,1
07/09/2017,5
08/09/2017,4
09/09/2017,1
10/09/2017,1
11/09/2017,1
12/09/2017,0
13/09/2017,0
14/09/2017,3
15/09/2017,0
16/09/2017,0
17/09/2017,3
18/09/2017,2
19/09/2017,0
20/09/2017,1
21/09/2017,0
22/09/2017,2
23/09/2017,2
24/09/2017,1
25/09/2017,2
26/09/2017,2
27/09/2017,1
28/09/2017,1
29/09/2017,1
30/09/2017,0
01/10/2017,0
02/10/2017,1
03/10/2017,0
04/10/2017,0
05/10/2017,0
06/10/2017,1
07/10/2017,2
08/10/2017,0
09/10/2017,1
10/10/2017,4
11/10/2017,0
12/10/2017,0
13/10/2017,2
14/10/2017,0
15/10/2017,0
16/10/2017,0
17/10/2017,0
18/10/2017,0
19/10/2017,1
20/10/2017,0
21/10/2017,0
22/10/2017,0
23/10/2017,2
24/10/2017,2
25/10/2017,2
26/10/2017,0
27/10/2017,1
28/10/2017,1
29/10/2017,2
30/10/2017,1
31/10/2017,1
01/11/2017,0
02/11/2017,1
03/11/2017,2
04/11/2017,1
05/11/2017,3
06/11/2017,0
07/11/2017,0
08/11/2017,2
09/11/2017,2
10/11/2017,0
11/11/2017,2
12/11/2017,0
13/11/2017,6
14/11/2017,1
15/11/2017,1
16/11/2017,0
17/11/2017,1
18/11/2017,0
19/11/2017,1
20/11/2017,1
21/11/2017,0
22/11/2017,1
23/11/2017,0
24/11/2017,1
25/11/2017,0
26/11/2017,1
27/11/2017,1
28/11/2017,1
29/11/2017,4
30/11/2017,0
01/12/2017,0
02/12/2017,1
03/12/2017,1
04/12/2017,2
05/12/2017,0
06/12/2017,0
07/12/2017,0
08/12/2017,0
09/12/2017,1
10/12/2017,1
11/12/2017,1
12/12/2017,0
13/12/2017,0
14/12/2017,0
15/12/2017,1
16/12/2017,0
17/12/2017,0
18/12/2017,0
19/12/2017,1
20/12/2017,0
21/12/2017,1
22/12/2017,0
23/12/2017,1
24/12/2017,1
25/12/2017,0
26/12/2017,2
27/12/2017,3
28/12/2017,1
29/12/2017,3
30/12/2017,0
31/12/2017,0
01/01/2018,0
02/01/2018,0
03/01/2018,2
04/01/2018,0
05/01/2018,0
06/01/2018,0
07/01/2018,0
08/01/2018,1
09/01/2018,2
10/01/2018,0
11/01/2018,1
12/01/2018,1
13/01/2018,1
14/01/2018,1
15/01/2018,1
16/01/2018,2
17/01/2018,2
18/01/2018,1
19/01/2018,1
20/01/2018,2
21/01/2018,1
22/01/2018,1
23/01/2018,2
24/01/2018,0
25/01/2018,2
26/01/2018,1
27/01/2018,1
28/01/2018,2
29/01/2018,0
30/01/2018,2
31/01/2018,3
01/02/2018,0
02/02/2018,0
03/02/2018,3
04/02/2018,1
05/02/2018,1
06/02/2018,1
07/02/2018,1
08/02/2018,2
09/02/2018,1
10/02/2018,1
11/02/2018,0
12/02/2018,0
13/02/2018,0
14/02/2018,1
15/02/2018,2
16/02/2018,1
17/02/2018,2
18/02/2018,0
19/02/2018,0
20/02/2018,1
21/02/2018,0
22/02/2018,2
23/02/2018,2
24/02/2018,2
25/02/2018,0
26/02/2018,2
27/02/2018,1
28/02/2018,0
01/03/2018,0
02/03/2018,2
03/03/2018,0
04/03/2018,0
05/03/2018,0
06/03/2018,2
07/03/2018,3
08/03/2018,0
09/03/2018,1
10/03/2018,3
11/03/2018,1
12/03/2018,4
13/03/2018,2
14/03/2018,1
15/03/2018,2
16/03/2018,0
17/03/2018,1
18/03/2018,0
19/03/2018,1
20/03/2018,3
21/03/2018,2
22/03/2018,2
23/03/2018,4
24/03/2018,1
25/03/2018,1
26/03/2018,2
27/03/2018,4
28/03/2018,2
29/03/2018,0
30/03/2018,1
31/03/2018,0
01/04/2018,0
02/04/2018,2
03/04/2018,2
04/04/2018,1
05/04/2018,1
06/04/2018,3
07/04/2018,0
08/04/2018,2
09/04/2018,2
10/04/2018,0
11/04/2018,0
12/04/2018,1
13/04/2018,0
14/04/2018,1
15/04/2018,1
16/04/2018,0
17/04/2018,0
18/04/2018,2
19/04/2018,0
20/04/2018,0
21/04/2018,1
22/04/2018,4
23/04/2018,0
24/04/2018,0
25/04/2018,1
26/04/2018,0
27/04/2018,1
28/04/2018,0
29/04/2018,2
30/04/2018,1
01/05/2018,2
02/05/2018,0
03/05/2018,1
04/05/2018,1
05/05/2018,1
06/05/2018,0
07/05/2018,0
08/05/2018,2
09/05/2018,4
10/05/2018,0
11/05/2018,3
12/05/2018,0
13/05/2018,2
14/05/2018,4
15/05/2018,0
16/05/2018,1
17/05/2018,1
18/05/2018,0
19/05/2018,0
20/05/2018,2
21/05/2018,0
22/05/2018,2
23/05/2018,2
24/05/2018,1
25/05/2018,5
26/05/2018,1
27/05/2018,3
28/05/2018,1
29/05/2018,2
30/05/2018,1
31/05/2018,1
01/06/2018,0
02/06/2018,4
03/06/2018,2
04/06/2018,2
05/06/2018,1
06/06/2018,2
07/06/2018,1
08/06/2018,2
09/06/2018,4
10/06/2018,3
11/06/2018,2
12/06/2018,2
13/06/2018,1
14/06/2018,2
15/06/2018,2
16/06/2018,1
17/06/2018,1
18/06/2018,1
19/06/2018,1
20/06/2018,2
21/06/2018,2
22/06/2018,2
23/06/2018,1
24/06/2018,2
25/06/2018,1
26/06/2018,2
27/06/2018,3
28/06/2018,1
29/06/2018,3
30/06/2018,2
01/07/2018,1
02/07/2018,2
03/07/2018,2
04/07/2018,1
05/07/2018,1
06/07/2018,1
07/07/2018,0
08/07/2018,1
09/07/2018,2
10/07/2018,1
11/07/2018,2
12/07/2018,2
13/07/2018,2
14/07/2018,0
15/07/2018,0
16/07/2018,0
17/07/2018,2
18/07/2018,3
19/07/2018,2
20/07/2018,2
21/07/2018,2
22/07/2018,2
23/07/2018,1
24/07/2018,3
25/07/2018,2
26/07/2018,2
27/07/2018,0
28/07/2018,1
29/07/2018,0
30/07/2018,3
31/07/2018,1
01/08/2018,2
02/08/2018,0
03/08/2018,0
04/08/2018,1
05/08/2018,1
06/08/2018,1
07/08/2018,0
08/08/2018,2
09/08/2018,1
10/08/2018,1
11/08/2018,2
12/08/2018,0
13/08/2018,2
14/08/2018,0
15/08/2018,2
16/08/2018,1
17/08/2018,1
18/08/2018,1
19/08/2018,2
20/08/2018,0
21/08/2018,2
22/08/2018,2
23/08/2018,1
24/08/2018,0
25/08/2018,0
26/08/2018,1
27/08/2018,0
28/08/2018,2
29/08/2018,3
30/08/2018,0
31/08/2018,1
01/09/2018,1
02/09/2018,3
03/09/2018,2
04/09/2018,3
05/09/2018,2
06/09/2018,1
07/09/2018,1
08/09/2018,1
09/09/2018,1
10/09/2018,3
11/09/2018,1
12/09/2018,3
13/09/2018,1
14/09/2018,5
15/09/2018,1
16/09/2018,1
17/09/2018,2
18/09/2018,2
19/09/2018,4
20/09/2018,2
21/09/2018,1
22/09/2018,1
23/09/2018,2
24/09/2018,2
25/09/2018,1
26/09/2018,2
27/09/2018,3
28/09/2018,3
29/09/2018,4
30/09/2018,2
01/10/2018,2
02/10/2018,2
03/10/2018,1
04/10/2018,0
05/10/2018,2
06/10/2018,0
07/10/2018,1
08/10/2018,1
09/10/2018,3
10/10/2018,1
11/10/2018,2
12/10/2018,3
13/10/2018,2
14/10/2018,3
15/10/2018,2
16/10/2018,2
17/10/2018,2
18/10/2018,3
19/10/2018,3
20/10/2018,3
21/10/2018,2
22/10/2018,2
23/10/2018,3
24/10/2018,3
25/10/2018,1
26/10/2018,1
27/10/2018,1
28/10/2018,3
29/10/2018,2
30/10/2018,1
31/10/2018,2
01/11/2018,1
02/11/2018,3
03/11/2018,1
04/11/2018,2
05/11/2018,1
06/11/2018,1
07/11/2018,1
08/11/2018,10
09/11/2018,4
10/11/2018,1
11/11/2018,3
12/11/2018,2
13/11/2018,1
14/11/2018,0
15/11/2018,1
16/11/2018,1
17/11/2018,1
18/11/2018,1
19/11/2018,1
20/11/2018,2
21/11/2018,1
22/11/2018,2
23/11/2018,2
24/11/2018,0
25/11/2018,1
26/11/2018,1
27/11/2018,1
28/11/2018,1
29/11/2018,0
30/11/2018,1
01/12/2018,0
02/12/2018,0
03/12/2018,1
04/12/2018,0
05/12/2018,1
06/12/2018,1
07/12/2018,1
08/12/2018,1
09/12/2018,1
10/12/2018,2
11/12/2018,1
12/12/2018,2
13/12/2018,1
14/12/2018,0
15/12/2018,0
16/12/2018,2
17/12/2018,1
18/12/2018,0
19/12/2018,2
20/12/2018,0
21/12/2018,3
22/12/2018,1
23/12/2018,1
24/12/2018,0
25/12/2018,2
26/12/2018,2
27/12/2018,0
28/12/2018,0
29/12/2018,1
30/12/2018,2
31/12/2018,0
01/01/2019,0
02/01/2019,0
03/01/2019,0
04/01/2019,2
05/01/2019,0
06/01/2019,2
07/01/2019,1
08/01/2019,1
09/01/2019,3
10/01/2019,1
11/01/2019,2
12/01/2019,0
13/01/2019,2
14/01/2019,0
15/01/2019,5
16/01/2019,1
17/01/2019,1
18/01/2019,2
19/01/2019,0
20/01/2019,0
21/01/2019,1
22/01/2019,3
23/01/2019,0
24/01/2019,5
25/01/2019,3
26/01/2019,0
27/01/2019,1
28/01/2019,2
29/01/2019,2
30/01/2019,3
31/01/2019,1
01/02/2019,0
02/02/2019,1
03/02/2019,2
04/02/2019,2
05/02/2019,1
06/02/2019,1
07/02/2019,2
08/02/2019,0
09/02/2019,0
10/02/2019,7
11/02/2019,0
12/02/2019,1
13/02/2019,2
14/02/2019,1
15/02/2019,2
16/02/2019,3
17/02/2019,2
18/02/2019,1
19/02/2019,0
20/02/2019,0
21/02/2019,2
22/02/2019,0
23/02/2019,1
24/02/2019,0
25/02/2019,0
26/02/2019,1
27/02/2019,3
28/02/2019,2
01/03/2019,1
02/03/2019,4
03/03/2019,0
04/03/2019,2
05/03/2019,2
06/03/2019,0
07/03/2019,1
08/03/2019,4
09/03/2019,1
10/03/2019,0
11/03/2019,1
12/03/2019,0
13/03/2019,0
14/03/2019,0
15/03/2019,1
16/03/2019,3
17/03/2019,1
18/03/2019,2
19/03/2019,0
20/03/2019,0
21/03/2019,1
22/03/2019,0
23/03/2019,2
24/03/2019,0
25/03/2019,2
26/03/2019,0
27/03/2019,0
28/03/2019,0
29/03/2019,1
30/03/2019,0
31/03/2019,2
01/04/2019,0
02/04/2019,3
03/04/2019,1
04/04/2019,1
05/04/2019,0
06/04/2019,3
07/04/2019,0
08/04/2019,0
09/04/2019,0
10/04/2019,0
11/04/2019,3
12/04/2019,2
13/04/2019,1
14/04/2019,1
15/04/2019,2
16/04/2019,0
17/04/2019,2
18/04/2019,0
19/04/2019,0
20/04/2019,1
21/04/2019,0
22/04/2019,1
23/04/2019,1
24/04/2019,1
25/04/2019,1
26/04/2019,0
27/04/2019,0
28/04/2019,0
29/04/2019,3
30/04/2019,4
01/05/2019,1
02/05/2019,1
03/05/2019,1
04/05/2019,1
05/05/2019,0
06/05/2019,0
07/05/2019,1
08/05/2019,1
09/05/2019,1
10/05/2019,2
11/05/2019,5
12/05/2019,1
13/05/2019,1
14/05/2019,1
15/05/2019,0
16/05/2019,2
17/05/2019,0
18/05/2019,0
19/05/2019,0
20/05/2019,1
21/05/2019,3
22/05/2019,1
23/05/2019,2
24/05/2019,2
25/05/2019,3
26/05/2019,0
27/05/2019,1
28/05/2019,0
29/05/2019,2
30/05/2019,0
31/05/2019,1
01/06/2019,1
02/06/2019,1
03/06/2019,1
04/06/2019,1
05/06/2019,0
06/06/2019,2
07/06/2019,1
08/06/2019,0
09/06/2019,0
10/06/2019,0
11/06/2019,0
12/06/2019,0
13/06/2019,0
14/06/2019,0
15/06/2019,0
16/06/2019,1
17/06/2019,0
18/06/2019,2
19/06/2019,0
20/06/2019,0
21/06/2019,2
22/06/2019,0
23/06/2019,0
24/06/2019,1
25/06/2019,3
26/06/2019,2
27/06/2019,0
28/06/2019,0
29/06/2019,2
30/06/2019,1
01/07/2019,1
02/07/2019,0
03/07/2019,0
04/07/2019,1
05/07/2019,1
06/07/2019,1
07/07/2019,0
08/07/2019,3
09/07/2019,1
10/07/2019,1
11/07/2019,0
12/07/2019,0
13/07/2019,0
14/07/2019,2
15/07/2019,0
16/07/2019,0
17/07/2019,1
18/07/2019,1
19/07/2019,1
20/07/2019,1
21/07/2019,0
22/07/2019,2
23/07/2019,1
24/07/2019,0
25/07/2019,0
26/07/2019,2
27/07/2019,1
28/07/2019,1
29/07/2019,0
30/07/2019,0
31/07/2019,0
01/08/2019,0
02/08/2019,0
03/08/2019,0
04/08/2019,0
05/08/2019,3
06/08/2019,1
07/08/2019,0
08/08/2019,1
09/08/2019,1
10/08/2019,1
11/08/2019,1
12/08/2019,1
13/08/2019,0
14/08/2019,2
15/08/2019,3
16/08/2019,2
17/08/2019,0
18/08/2019,0
19/08/2019,0
20/08/2019,2
21/08/2019,0
22/08/2019,0
23/08/2019,2
24/08/2019,1
25/08/2019,1
26/08/2019,0
27/08/2019,3
28/08/2019,1
29/08/2019,1
30/08/2019,0
31/08/2019,2
01/09/2019,0
02/09/2019,0
03/09/2019,0
04/09/2019,0
05/09/2019,0
06/09/2019,2
07/09/2019,1
08/09/2019,0
09/09/2019,0
10/09/2019,0
11/09/2019,0
12/09/2019,1
13/09/2019,0
14/09/2019,1
15/09/2019,2
16/09/2019,1
17/09/2019,1
18/09/2019,1
19/09/2019,2
20/09/2019,1
21/09/2019,1
22/09/2019,0
23/09/2019,0
24/09/2019,0
25/09/2019,0
26/09/2019,2
27/09/2019,3
28/09/2019,0
29/09/2019,1
30/09/2019,3
01/10/2019,1
02/10/2019,0
03/10/2019,1
04/10/2019,2
05/10/2019,2
06/10/2019,2
07/10/2019,2
08/10/2019,0
09/10/2019,3
10/10/2019,1
11/10/2019,0
12/10/2019,0
13/10/2019,1
14/10/2019,1
15/10/2019,1
16/10/2019,1
17/10/2019,0
18/10/2019,0
19/10/2019,1
20/10/2019,0
21/10/2019,0
22/10/2019,0
23/10/2019,4
24/10/2019,5
25/10/2019,2
26/10/2019,2
27/10/2019,2
28/10/2019,1
29/10/2019,1
30/10/2019,1
31/10/2019,1
01/11/2019,2
02/11/2019,0
03/11/2019,0
04/11/2019,0
05/11/2019,1
06/11/2019,0
07/11/2019,0
08/11/2019,5
09/11/2019,4
10/11/2019,3
11/11/2019,6
12/11/2019,2
13/11/2019,6
14/11/2019,0
15/11/2019,0
16/11/2019,0
17/11/2019,6
18/11/2019,1
19/11/2019,1
20/11/2019,1
21/11/2019,1
22/11/2019,0
23/11/2019,2
24/11/2019,1
25/11/2019,1
26/11/2019,2
27/11/2019,0
28/11/2019,2
29/11/2019,2
30/11/2019,1
01/12/2019,1
02/12/2019,1
03/12/2019,1
04/12/2019,2
05/12/2019,2
06/12/2019,1
07/12/2019,2
08/12/2019,1
09/12/2019,2
10/12/2019,1
11/12/2019,2
12/12/2019,0
13/12/2019,3
14/12/2019,1
15/12/2019,0
16/12/2019,1
17/12/2019,0
18/12/2019,2
19/12/2019,2
20/12/2019,0
21/12/2019,0
22/12/2019,0
23/12/2019,0
24/12/2019,0
25/12/2019,2
26/12/2019,0
27/12/2019,2
28/12/2019,1
29/12/2019,1
30/12/2019,0
31/12/2019,0
01/01/2020,0
02/01/2020,0
03/01/2020,1
04/01/2020,0
05/01/2020,0
06/01/2020,0
07/01/2020,2
08/01/2020,1
09/01/2020,2
10/01/2020,1
11/01/2020,1
12/01/2020,1
13/01/2020,1
14/01/2020,3
15/01/2020,2
16/01/2020,3
17/01/2020,2
18/01/2020,2
19/01/2020,1
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,2
25/01/2020,2
26/01/2020,3
27/01/2020,2
28/01/2020,3
29/01/2020,1
30/01/2020,1
31/01/2020,2
01/02/2020,2
02/02/2020,0
03/02/2020,1
04/02/2020,1
05/02/2020,1
06/02/2020,0
07/02/2020,0
08/02/2020,2
09/02/2020,1
10/02/2020,0
11/02/2020,0
12/02/2020,1
13/02/2020,0
14/02/2020,1
15/02/2020,0
16/02/2020,1
17/02/2020,0
18/02/2020,0
19/02/2020,0
20/02/2020,0
21/02/2020,1
22/02/2020,1
23/02/2020,0
24/02/2020,0
25/02/2020,0
26/02/2020,0
27/02/2020,0
28/02/2020,1
29/02/2020,1
01/03/2020,3
02/03/2020,0
03/03/2020,0
04/03/2020,1
05/03/2020,2
06/03/2020,2
07/03/2020,1
08/03/2020,0
09/03/2020,2
10/03/2020,2
11/03/2020,1
12/03/2020,0
13/03/2020,2
14/03/2020,1
15/03/2020,1
16/03/2020,0
17/03/2020,1
18/03/2020,1
19/03/2020,0
20/03/2020,0
21/03/2020,1
22/03/2020,1
23/03/2020,2
24/03/2020,0
25/03/2020,2
26/03/2020,1
27/03/2020,2
28/03/2020,1
29/03/2020,0
30/03/2020,2
31/03/2020,2
01/04/2020,3
02/04/2020,2
03/04/2020,0
04/04/2020,1
05/04/2020,1
06/04/2020,0
07/04/2020,0
08/04/2020,2
09/04/2020,0
10/04/2020,0
11/04/2020,1
12/04/2020,2
13/04/2020,5
14/04/2020,2
15/04/2020,0
16/04/2020,0
17/04/2020,1
18/04/2020,2
19/04/2020,0
20/04/2020,3
21/04/2020,1
22/04/2020,0
23/04/2020,2
24/04/2020,1
25/04/2020,1
26/04/2020,2
27/04/2020,1
28/04/2020,2
29/04/2020,1
30/04/2020,2
01/05/2020,2
02/05/2020,1
03/05/2020,1
04/05/2020,1
05/05/2020,2
06/05/2020,0
07/05/2020,0
08/05/2020,2
09/05/2020,2
10/05/2020,0
11/05/2020,1
12/05/2020,0
13/05/2020,3
14/05/2020,0
15/05/2020,0
16/05/2020,3
17/05/2020,1
18/05/2020,1
19/05/2020,1
20/05/2020,0
21/05/2020,0
22/05/2020,2
23/05/2020,1
24/05/2020,0
25/05/2020,1
26/05/2020,1
27/05/2020,2
28/05/2020,3
29/05/2020,0
30/05/2020,1
31/05/2020,1
01/06/2020,0
02/06/2020,0
03/06/2020,2
04/06/2020,1
05/06/2020,0
06/06/2020,1
07/06/2020,0
08/06/2020,1
09/06/2020,1
10/06/2020,1
11/06/2020,5
12/06/2020,1
13/06/2020,1
14/06/2020,0
15/06/2020,0
16/06/2020,1
17/06/2020,1
18/06/2020,1
19/06/2020,0
20/06/2020,1
21/06/2020,4
22/06/2020,2
23/06/2020,0
24/06/2020,0
25/06/2020,0
26/06/2020,1
27/06/2020,0
28/06/2020,0
29/06/2020,0
30/06/2020,0
01/07/2020,2
02/07/2020,1
03/07/2020,0
04/07/2020,0
05/07/2020,1
06/07/2020,1
07/07/2020,0
08/07/2020,1
09/07/2020,0
10/07/2020,2
11/07/2020,4
12/07/2020,1
13/07/2020,1
14/07/2020,1
15/07/2020,0
16/07/2020,0
17/07/2020,0
18/07/2020,0
19/07/2020,0
20/07/2020,2
21/07/2020,0
22/07/2020,0
23/07/2020,0
24/07/2020,3
25/07/2020,3
26/07/2020,2
27/07/2020,2
28/07/2020,1
29/07/2020,3
30/07/2020,1
31/07/2020,1
01/08/2020,0
02/08/2020,2
03/08/2020,0
04/08/2020,2
05/08/2020,1
06/08/2020,0
07/08/2020,0
08/08/2020,0
09/08/2020,0
10/08/2020,1
11/08/2020,0
12/08/2020,0
13/08/2020,3
14/08/2020,1
15/08/2020,1
16/08/2020,1
17/08/2020,0
18/08/2020,2
19/08/2020,0
20/08/2020,0
21/08/2020,1
22/08/2020,0
23/08/2020,2
24/08/2020,1
25/08/2020,1
26/08/2020,1
27/08/2020,1
28/08/2020,1
29/08/2020,0
30/08/2020,1
31/08/2020,0
01/09/2020,1
02/09/2020,0
03/09/2020,0
04/09/2020,0
05/09/2020,0
06/09/2020,1
07/09/2020,0
08/09/2020,0
09/09/2020,1
10/09/2020,2
11/09/2020,0
12/09/2020,2
13/09/2020,0
14/09/2020,1
15/09/2020,0
16/09/2020,2
17/09/2020,1
18/09/2020,2
19/09/2020,2
20/09/2020,1
21/09/2020,0
22/09/2020,0
23/09/2020,3
24/09/2020,0
25/09/2020,0
26/09/2020,0
27/09/2020,0
28/09/2020,2
29/09/2020,1
30/09/2020,1
01/10/2020,0
02/10/2020,1
03/10/2020,3
04/10/2020,2
05/10/2020,3
06/10/2020,1
07/10/2020,0
08/10/2020,0
09/10/2020,0
10/10/2020,1
11/10/2020,2
12/10/2020,0
13/10/2020,1
14/10/2020,1
15/10/2020,2
16/10/2020,0
17/10/2020,3
18/10/2020,2
19/10/2020,4
20/10/2020,3
21/10/2020,2
22/10/2020,1
23/10/2020,1
24/10/2020,2
25/10/2020,1
26/10/2020,0
27/10/2020,2
28/10/2020,2
29/10/2020,4
30/10/2020,1
31/10/2020,0
01/11/2020,4
02/11/2020,1
03/11/2020,2
04/11/2020,0
05/11/2020,0
06/11/2020,1
07/11/2020,2
08/11/2020,1
09/11/2020,2
10/11/2020,2
11/11/2020,0
12/11/2020,2
13/11/2020,1
14/11/2020,2
15/11/2020,2
16/11/2020,2
17/11/2020,1
18/11/2020,0
19/11/2020,0
20/11/2020,1
21/11/2020,0
22/11/2020,0
23/11/2020,1
24/11/2020,1
25/11/2020,3
26/11/2020,0
27/11/2020,0
28/11/2020,2
29/11/2020,2
30/11/2020,0
01/12/2020,4
02/12/2020,1
03/12/2020,3
04/12/2020,2
